team,ds,calls,aht_sec,target_sl,threshold_sec,shrinkage,model_used,scenario_label,run_id,traffic_erlangs,agents_required,agents_with_shrinkage,achieved_sl
"Team FI 1, Travelcare",2026-01-02T19:00:00Z,5.337188769978782,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.4684865698092487,2,3,0.9212333002488664
"Team FI 1, Travelcare",2026-01-02T20:00:00Z,4.42248414627957,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.3881958306178733,2,3,0.944454070845453
"Team FI 1, Travelcare",2026-01-02T21:00:00Z,3.304794341432147,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.2900875033034885,2,3,0.967903659140296
"Team FI 1, Travelcare",2026-01-02T22:00:00Z,2.140198081614133,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.18786183160835168,1,2,0.8238289642820424
"Team FI 1, Travelcare",2026-01-02T23:00:00Z,1.3695052323849228,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.12021212595378766,1,2,0.8878705029051446
"Team FI 1, Travelcare",2026-01-03T00:00:00Z,0.9049624195291064,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.07943559015866601,1,2,0.9261440153362892
"Team FI 1, Travelcare",2026-01-03T01:00:00Z,0.8218127877117439,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.07213690025469753,1,2,0.9329687575933728
"Team FI 1, Travelcare",2026-01-03T02:00:00Z,0.9788991292232464,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.0859255902318183,1,2,0.9200688468579922
"Team FI 1, Travelcare",2026-01-03T03:00:00Z,1.0899431893622684,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.09567279106624356,1,2,0.9109329845442352
"Team FI 1, Travelcare",2026-01-03T04:00:00Z,1.3935713874798072,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.12232459956767196,1,2,0.8858809937136226
"Team FI 1, Travelcare",2026-01-03T05:00:00Z,1.5067583201505892,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.13225989699099616,1,2,0.8765151373643527
"Team FI 1, Travelcare",2026-01-03T06:00:00Z,2.560795397647756,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.22478092934908084,2,3,0.9802649886671314
"Team FI 1, Travelcare",2026-01-03T07:00:00Z,4.629250940404905,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.4063453603244305,2,3,0.9395109607762792
"Team FI 1, Travelcare",2026-01-03T08:00:00Z,8.118071765648464,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.712586299429143,2,3,0.8309335401619433
