term,estimate,std.error,statistic,p.value,team
weekdayThu,-0.1624881756900658,0.013958437505482453,-11.64085705339479,2.5543578760235987e-31,"Team SE 1, Travelcare"
weekdayFri,-0.1579677754682561,0.013545066873140547,-11.662384316573686,1.9840735034048464e-31,"Team SE 1, Travelcare"
weekdaySat,-0.31993324576878474,0.01383737526807047,-23.120948848371974,2.8505465507309252e-118,"Team SE 1, Travelcare"
weekdaySun,-0.286025509416818,0.013135152918609028,-21.775575144739708,3.954760788374485e-105,"Team SE 1, Travelcare"
month2,-0.005143963857765516,0.013623700284601347,-0.3775746493468927,0.7057465998820093,"Team SE 1, Travelcare"
month3,0.007591793558017862,0.013623736726449145,0.5572475239688933,0.57735832371679785,"Team SE 1, Travelcare"
month4,-0.007052189116040672,0.015174779542802557,-0.4647309106632489,0.6421241696125588,"Team SE 1, Travelcare"
month5,-0.03231398557906977,0.016428482921453165,-1.966948849359212,0.04918910804624356,"Team SE 1, Travelcare"
month6,-0.0016223431995287653,0.019528458889235482,-0.08307584375862023,0.933791233324834,"Team SE 1, Travelcare"
month7,-0.025018537389181333,0.02021420523395102,-1.237671088208857,0.21583804360029915,"Team SE 1, Travelcare"
month8,-0.05273798265043849,0.018150308667105118,-2.9056245608659355,0.003665209336655766,"Team SE 1, Travelcare"
month9,-0.018052452132621216,0.01598692094746499,-1.1292013134951888,0.25881291977165566,"Team SE 1, Travelcare"
month10,-0.014528893100974802,0.015541983975908953,-0.9348158589981495,0.3498832051492561,"Team SE 1, Travelcare"
month11,-0.005231865706721827,0.014821806023930538,-0.3529843595493506,0.7241001660528372,"Team SE 1, Travelcare"
month12,0.018072017691707215,0.014816770872545968,1.2197001524261202,0.2225785637993951,"Team SE 1, Travelcare"
year_c,0.0014990139812657208,0.0034975740086352924,0.4285867797406856,0.6682239681235783,"Team SE 1, Travelcare"
Juleferie,0.03802732867501934,0.01569928129219832,2.422233729509441,0.015425425629971769,"Team SE 1, Travelcare"
Vinterferie,6.463081245482824e-4,0.019913894131774457,0.032455135106751326,0.9741090941623053,"Team SE 1, Travelcare"
Påskeferie,-0.0034610173309055953,0.020093115840623624,-0.17224891143603624,0.8632418467062521,"Team SE 1, Travelcare"
Sommerferie,0.04570347533372902,0.015406612133010198,2.9664844509069437,0.003012255922373971,"Team SE 1, Travelcare"
Efterårsferie,0.04263006789192301,0.02122135293689953,2.008828938413166,0.04455527816559926,"Team SE 1, Travelcare"
lag_1,0.01066568321785038,6.386958067722113e-4,16.699159607375126,1.3292379543953152e-62,"Team SE 1, Travelcare"
lag_24,0.0015405205180153748,6.234145915117294e-4,2.4711011564226277,0.013469771103950418,"Team SE 1, Travelcare"
lag_48,-9.336291216724215e-4,6.289094371404462e-4,-1.4845207696635758,0.1376708172772779,"Team SE 1, Travelcare"
lag_168,0.00452704919637202,6.087760337766609e-4,7.436313102353236,1.0353427570590262e-13,"Team SE 1, Travelcare"
roll_mean_24,0.06668647013376447,0.0028714524757420053,23.223950490955687,2.608738718215179e-119,"Team SE 1, Travelcare"
roll_mean_72,0.013096657307467187,0.00557772598840501,2.3480280915004696,0.01887309784465635,"Team SE 1, Travelcare"
roll_mean_168,0.017379412279432394,0.005417705560988572,3.2078916219768066,0.0013371187607375363,"Team SE 1, Travelcare"
